Label,Name,Network,Program,"Air Date","Air Time",Duration,"Archive ID",URL,"Model ID"
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"06:55:52 PM PST",14,MSNBCW_20170714_020000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_020000_The_Last_Word_With_Lawrence_ODonnell/start/3352/end/3366,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:33:14 PM PST",13,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/1994/end/2007,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:54:15 PM PST",2,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/3255/end/3257,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:55:06 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/3306/end/3307,
schumer,"Chuck Schumer",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:55:05 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/3305/end/3306,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:00:32 PM PST",7,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/32/end/39,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:00:52 PM PST",2,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/52/end/54,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:01:17 PM PST",6,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/77/end/83,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:01:36 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/96/end/97,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:02:00 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/120/end/121,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:02:18 PM PST",44,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/138/end/182,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:05:43 PM PST",13,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/343/end/356,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:07:50 PM PST",5,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/470/end/475,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:08:01 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/481/end/482,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:09:35 PM PST",47,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/575/end/622,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:11:51 PM PST",12,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/711/end/723,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:13:37 PM PST",5,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/817/end/822,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:13:52 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/832/end/833,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:15:38 PM PST",6,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/938/end/944,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:23:50 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/1430/end/1431,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:25:18 PM PST",6,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/1518/end/1524,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:32:29 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/1949/end/1950,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:35:25 PM PST",7,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2125/end/2132,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:38:49 PM PST",9,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2329/end/2338,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:39:08 PM PST",17,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2348/end/2365,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:39:33 PM PST",25,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2373/end/2398,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:40:04 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2404/end/2405,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:40:14 PM PST",5,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2414/end/2419,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:41:21 PM PST",6,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2481/end/2487,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:41:32 PM PST",2,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/2492/end/2494,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"07:55:02 PM PST",1,MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_030000_The_11th_Hour_With_Brian_Williams/start/3302/end/3303,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:32:18 PM PST",13,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/1938/end/1951,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:53:17 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3197/end/3199,
mcconnell,"Mitch McConnell",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:59:54 PM PST",4,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3594/end/3598,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:00:23 PM PST",7,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/23/end/30,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:00:43 PM PST",1,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/43/end/44,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:01:24 PM PST",45,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/84/end/129,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:04:50 PM PST",13,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/290/end/303,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:06:57 PM PST",5,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/417/end/422,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:07:08 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/428/end/430,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:08:42 PM PST",47,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/522/end/569,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:10:59 PM PST",11,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/659/end/670,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:12:44 PM PST",6,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/764/end/770,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:12:58 PM PST",3,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/778/end/781,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:14:45 PM PST",6,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/885/end/891,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:24:23 PM PST",6,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/1463/end/1469,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:31:32 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/1892/end/1894,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:34:28 PM PST",7,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2068/end/2075,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:37:51 PM PST",10,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2271/end/2281,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:38:10 PM PST",50,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2290/end/2340,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:39:07 PM PST",1,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2347/end/2348,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:39:18 PM PST",4,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2358/end/2362,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:40:24 PM PST",5,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2424/end/2429,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:40:35 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/2435/end/2437,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:53:56 PM PST",1,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3236/end/3237,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:59:20 PM PST",13,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3560/end/3573,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:59:42 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3582/end/3584,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:59:51 PM PST",2,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3591/end/3593,
trump,"Donald Trump",MSNBCW,"The 11th Hour With Brian Williams",2017-07-13,"10:59:59 PM PST",6,MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams,https://archive.org/details/MSNBCW_20170714_060000_The_11th_Hour_With_Brian_Williams/start/3599/end/3605,
mcconnell,"Mitch McConnell",MSNBCW,"The Rachel Maddow Show",2017-07-13,"08:02:03 PM PST",6,MSNBCW_20170714_040000_The_Rachel_Maddow_Show,https://archive.org/details/MSNBCW_20170714_040000_The_Rachel_Maddow_Show/start/123/end/129,
trump,"Donald Trump",MSNBCW,"The Rachel Maddow Show",2017-07-13,"08:07:56 PM PST",5,MSNBCW_20170714_040000_The_Rachel_Maddow_Show,https://archive.org/details/MSNBCW_20170714_040000_The_Rachel_Maddow_Show/start/476/end/481,
trump,"Donald Trump",MSNBCW,"The Rachel Maddow Show",2017-07-13,"08:25:58 PM PST",1,MSNBCW_20170714_040000_The_Rachel_Maddow_Show,https://archive.org/details/MSNBCW_20170714_040000_The_Rachel_Maddow_Show/start/1558/end/1559,
mcconnell,"Mitch McConnell",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:29:16 PM PST",4,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1756/end/1760,
mcconnell,"Mitch McConnell",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:36:26 PM PST",2,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/2186/end/2188,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:00:00 PM PST",7,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/0/end/7,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:00:12 PM PST",16,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/12/end/28,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:00:48 PM PST",42,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/48/end/90,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:01:43 PM PST",4,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/103/end/107,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:02:02 PM PST",18,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/122/end/140,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:02:44 PM PST",6,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/164/end/170,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:04:38 PM PST",5,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/278/end/283,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:05:11 PM PST",5,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/311/end/316,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:05:38 PM PST",12,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/338/end/350,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:13:44 PM PST",4,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/824/end/828,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:18:39 PM PST",7,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1119/end/1126,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:18:53 PM PST",24,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1133/end/1157,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:19:46 PM PST",16,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1186/end/1202,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:20:24 PM PST",22,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1224/end/1246,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:23:29 PM PST",15,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1409/end/1424,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:30:58 PM PST",1,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1858/end/1859,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:31:18 PM PST",3,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1878/end/1881,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:32:12 PM PST",1,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1932/end/1933,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:32:21 PM PST",1,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/1941/end/1942,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:42:53 PM PST",5,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/2573/end/2578,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:46:06 PM PST",32,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/2766/end/2798,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:47:42 PM PST",61,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/2862/end/2923,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:50:50 PM PST",5,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3050/end/3055,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:51:57 PM PST",15,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3117/end/3132,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:52:41 PM PST",23,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3161/end/3184,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:54:02 PM PST",3,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3242/end/3245,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:54:39 PM PST",5,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3279/end/3284,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:57:10 PM PST",4,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3430/end/3434,
trump,"Donald Trump",MSNBCW,"All In With Chris Hayes",2017-07-13,"11:58:45 PM PST",1,MSNBCW_20170714_070000_All_In_With_Chris_Hayes,https://archive.org/details/MSNBCW_20170714_070000_All_In_With_Chris_Hayes/start/3525/end/3526,
pelosi,"Nancy Pelosi",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:50:29 PM PST",1,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/3029/end/3030,
schumer,"Chuck Schumer",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:02:50 PM PST",4,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/170/end/174,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:02:00 PM PST",13,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/120/end/133,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:02:18 PM PST",5,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/138/end/143,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:02:28 PM PST",1,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/148/end/149,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:02:59 PM PST",10,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/179/end/189,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:03:32 PM PST",38,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/212/end/250,
trump,"Donald Trump",MSNBCW,"The Last Word With Lawrence ODonnell",2017-07-13,"09:12:49 PM PST",21,MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/details/MSNBCW_20170714_050000_The_Last_Word_With_Lawrence_ODonnell/start/769/end/790,
